,id,text,clean,sent,username,chatroom,mention,ngrams,involved,back_and_forth,bigrams,discussionId
469,470,i don't use node js with appium but use ruby instead,dont use node appium use ruby instead,2017-01-06 21:45:16,hardik-d,test_Appium,0,0,1,1,"appium use, in ruby, instead ruby, node use, ruby use",[68]
470,471,and always use touchaction class for scrolling,always use touchaction class scroll,2017-01-06 21:45:44,hardik-d,test_Appium,0,0,1,1,"always use, class touchaction, to use, touch use, touchaction use",[68]
471,472,i tried [<-CODE->],try,2017-01-06 21:59:54,reywinters03,test_Appium,0,0,0,0,,[69]
472,473,i get an error saying not yet implemented,get error say yet implement,2017-01-06 22:00:05,reywinters03,test_Appium,0,0,1,0,,[69]
473,474,and then when i tried using mobile: scroll i'm gettingUnexpected error in -[UIAScrollView_,try use mobile scroll gettingunexpected error uiascrollview,2017-01-06 22:10:34,reywinters03,test_Appium,0,0,1,0,"get scroll, r u",[69]
474,475,"Appium::TouchAction.new.press(x: 100, y: 200).move_to(x: 100, y: -200).release.perform ruby code works for me",appium movetox ruby code work,2017-01-06 23:04:05,hardik-d,test_Appium,0,0,1,1,"code ruby, code wo","[68, 70]"
475,476,on ios,ios,2017-01-06 23:04:10,hardik-d,test_Appium,0,0,1,1,,"[68, 70]"
476,477,follow [<-LINK->],follow,2017-01-06 23:06:14,hardik-d,test_Appium,0,0,1,1,,"[68, 70]"
477,478,for node js,node,2017-01-06 23:06:21,hardik-d,test_Appium,0,0,1,1,,"[68, 70]"
478,479,Hi All.. How to get the placeholder text in textbox?,get placeholder text textbox,2017-01-10 05:17:25,prabudakshan,test_Appium,0,0,0,0,placeholder text,[]
479,480,"hi any of you know what is ""p"" & ""d"" represents in api request ?",know represent api request,2017-01-10 17:10:24,shabinmohan,test_Appium,0,0,0,0,api request,[]
480,481,hi,,2017-01-10 21:33:09,priyanka-agarwal,test_Appium,0,0,0,0,,[70]
481,482,I am using appium 1.6 beta version to automate an native app..in between the app redirects to web view..can anybody please help how to automate this ..do we need to do context switch,use appium beta version automate native appin app redirect web viewcan anybody please help automate need context switch,2017-01-10 21:34:32,priyanka-agarwal,test_Appium,0,0,1,0,"a in, a native, a on, any can, anybody can, anybody please, app in, app native, appium use, beta version, context switch, help please, view web",[70]
482,483,hi all i am new to the group please help me in getting source,new group please help get source,2017-01-11 10:16:34,peeyushpareek,test_Appium,0,0,0,0,"group please, help please",[]
483,484,"when you start appium in the terminal, is there a way to test if it can be accessed (such as through jenkins running scripts)",start appium terminal way test access jenkins run script,2017-01-11 22:36:04,travstatham,test_Appium,0,0,0,0,"a start, appium start, run script",[]
484,485,"Hi All, Can you help me on how to int egrate xcode server and appium tests?",help int egrate xcode server appium test,2017-01-12 03:15:23,Achini_C_twitter,test_Appium,0,0,0,0,"appium server, appium test, egrate int, egrate xcode, server xcode",[71]
485,486,*integrate,integrate,2017-01-12 03:15:55,Achini_C_twitter,test_Appium,0,0,1,0,,[71]
486,487,are you executing your code on the same machine appium is on?,execute code machine appium,2017-01-14 17:12:55,kcinman11358,test_Appium,0,0,0,0,appium machine,[72]
487,488,is anyone able to interact with a iOS PickerWheel? Using 1.6.3,anyone able interact ios pickerwheel use,2017-01-14 17:13:16,kcinman11358,test_Appium,0,0,1,0,able anyone,[72]
488,489,I'm trying to run a safari test on a real iOS device - works in the simulator and on android device but I can't get the apple phone running on appium 1.6.3,try run safari test real ios device work simulator android device get apple phone run appium,2017-01-16 15:37:30,hazmeister,test_Appium,0,0,0,1,"a or, a run, and simulator, android device, appium run, apple phone, r y, safari test",[73]
489,490,it was working previously on appium 1.6.0 with iOS 9,work previously appium ios,2017-01-16 15:38:14,hazmeister,test_Appium,0,0,1,1,"appium ios, i m",[73]
490,491,updated phone to 10.2.1 and appium to 1.6.3,update phone appium,2017-01-16 15:38:28,hazmeister,test_Appium,0,0,1,1,,[73]
491,492,getting this:,get,2017-01-16 15:39:02,hazmeister,test_Appium,0,0,1,1,,[73]
492,493,[MJSONWP] Encountered internal error running command: [<-CODE->],mjsonwp encounter internal error run command,2017-01-16 15:39:05,hazmeister,test_Appium,0,0,1,0,error internal,[73]
493,494,not sure where undefined command is creeping in from,sure undefined command creep,2017-01-16 15:43:30,hazmeister,test_Appium,0,0,1,0,command undefined,[73]
494,495,seems to be failing on the first driver.get(),seem fail first,2017-01-16 15:43:43,hazmeister,test_Appium,0,0,1,0,,[73]
495,496,"ok, turns out part of the problem was lcokdown was inaccessible",turn part problem lcokdown inaccessible,2017-01-16 16:24:05,hazmeister,test_Appium,0,0,1,0,,[73]
496,497,sudo chmod 777 /var/db/lockdown,sudo chmod vardblockdown,2017-01-16 16:24:06,hazmeister,test_Appium,0,0,1,0,chmod sudo,[73]
497,498,anyone had any issues with latest intelij ... java/TestNG/Cucumber ? i keep on getting no tests where found in a clean project setup,anyone issue latest intelij javatestngcucumber keep get test find clean project setup,2017-01-17 13:45:41,argeas,test_Appium,0,0,0,0,"anyone is, clean project, in latest, in test, intelij latest, project setup",[74]
498,499,create a new local repo.. re-cloned... opeend intelij.. all works now..,create new local repo recloned opeend intelij work,2017-01-17 15:21:16,argeas,test_Appium,0,0,1,0,"create new, intelij opeend, local new, local repo",[74]
499,500,"Hi guys, i have appium 1.5.3 installed in my Mac, i had created an iOS simulator for iPhone 5 with version 9.3 using Xcode 7.3.1 and i was able to launch the web app i had put in my script. When i updated to Xcode 8.2.1 the simulator would not launch nor run script",guy appium instal mac create ios simulator iphone version use xcode able launch web app put script update xcode simulator launch run script,2017-01-17 19:28:52,propaul,test_Appium,0,0,0,0,"app web, appium in, i m, run script",[75]
500,501,"I also cannot execute any tests using real iOS device, is there certain steps i have to take using the developer id for real iOS device to work?",execute test use real ios device certain step take use developer real ios device work,2017-01-17 19:30:38,propaul,test_Appium,0,0,1,0,,[75]
501,502,You cannot use Xcode 8.2.1 with Appium 1.5.3,use xcode appium,2017-01-17 19:31:14,Edge-Man,test_Appium,0,0,0,0,appium code,[76]
502,503,Xcode 8.0 + replaced the instrumentation with XCtests......,xcode replace instrumentation xctests,2017-01-17 19:31:32,Edge-Man,test_Appium,0,0,1,0,,"[76, 77]"
503,504,upgrade to appium 1.6.3,upgrade appium,2017-01-17 19:31:37,hardik-d,test_Appium,0,0,0,0,,[]
504,505,^ +++,,2017-01-17 19:31:47,Edge-Man,test_Appium,0,0,1,0,,"[76, 78]"
505,506,would i be able to test on my real device using 1.6.3 and Xcode 8.2.1?,able test real device use xcode,2017-01-17 19:32:12,propaul,test_Appium,0,0,0,1,device real,[77]
506,507,"yeah, but it's going to take a bit of updating to get there",take bite update get,2017-01-17 19:32:32,Edge-Man,test_Appium,0,0,1,0,,"[77, 78]"
507,508,This video does a good job telling you what to do: [<-LINK->],video good job tell,2017-01-17 19:32:51,Edge-Man,test_Appium,0,0,1,0,good job,"[77, 78]"
508,509,is 1.6.3 available on appium.io for Mac?,available mac,2017-01-17 19:33:53,propaul,test_Appium,0,0,1,1,,[77]
509,510,Yes and no..,yes,2017-01-17 19:34:08,Edge-Man,test_Appium,0,0,1,0,,[77]
510,511,"as of Appium 1.6.0, there is no .dmg you have to run everything via command line.",appium dmg run everything via command line,2017-01-17 19:34:33,Edge-Man,test_Appium,0,0,1,0,"command line, command via, everything run, everything via",[77]
511,512,what if i used xcdoe 7,use xcdoe,2017-01-17 19:35:14,propaul,test_Appium,0,0,1,1,,[77]
512,513,Then appium 1.5.3 will work,appium work,2017-01-17 19:35:35,Edge-Man,test_Appium,0,0,1,0,,[77]
513,514,but you wont be able to target a iOS 10 device,wont able target ios device,2017-01-17 19:35:47,Edge-Man,test_Appium,0,0,1,0,get i,[77]
514,515,would it support iOS 10.2?,support ios,2017-01-17 19:36:14,propaul,test_Appium,0,0,1,0,,[77]
515,516,nope.,nope,2017-01-17 19:36:45,Edge-Man,test_Appium,0,0,1,0,,[77]
516,517,anything iOS 10 + requires Xcode 8.0 +,anything ios require xcode,2017-01-17 19:36:56,Edge-Man,test_Appium,0,0,1,0,,[77]
517,518,"once the iOS updates to latest version, is it possible to downgrade?",ios update latest version possible downgrade,2017-01-17 19:37:04,propaul,test_Appium,0,0,1,0,latest version,[77]
518,519,nope.,nope,2017-01-17 19:37:11,Edge-Man,test_Appium,0,0,1,0,,[77]
519,520,"Well, I sorta lied.",well sorta lie,2017-01-17 19:37:20,Edge-Man,test_Appium,0,0,1,0,,[77]
520,521,do i have to setup the certificate and provisioning through apple developer site for all this to work?,setup certificate provision apple developer site work,2017-01-17 19:38:17,propaul,test_Appium,0,0,1,0,"a on, app on, apple developer, developer site",[77]
521,522,"You can downgrade, but you have a very short window to do it. Basically, Apple's activation server removes the older iOS version. I cannot remember if it is immediate or it's a few days.",downgrade short window basically apples activation server remove older ios version remember immediate days,2017-01-17 19:38:30,Edge-Man,test_Appium,0,0,1,0,"activation server, short window",[77]
522,523,I believe you do need a developer team account to get it all working. I'm not sure. Perhaps someone could answer that for you.,believe need developer team account get work sure perhaps answer,2017-01-17 19:39:27,Edge-Man,test_Appium,0,0,1,0,"a team, account team, dev need, developer team",[77]
523,524,thats fine ill just leave it at 10.2...i enabled the UI automation,thats fine leave enable automation,2017-01-17 19:39:32,propaul,test_Appium,0,0,1,1,fine thats,"[77, 79]"
524,525,"yea my company got the dev team id, i just have to figure out a way to make the script run on real device",yea company get dev team figure way make script run real device,2017-01-17 19:40:27,propaul,test_Appium,0,0,1,1,"dev team, device real, run script","[77, 79]"
525,526,"i have the android real device setup, iOS seems a little more tricky",android real device setup ios seem little tricky,2017-01-17 19:41:11,propaul,test_Appium,0,0,1,1,"android real, device real, device setup","[77, 79]"
526,527,"cool, thnx, ill check it out",cool thnx check,2017-01-17 19:41:32,propaul,test_Appium,0,0,1,1,,"[77, 79]"
527,528,can anyone give me a link to download appium 1.6.3 it's not showing as an option in the appium.io site,anyone give link download appium show option site,2017-01-17 20:20:29,propaul,test_Appium,0,0,1,0,"a download, anyone give, appium download",[77]
528,529,there is none,none,2017-01-17 20:21:37,hardik-d,test_Appium,0,0,0,0,,[79]
529,530,that is what@Edge-Manmeant when he said there is no dmg,say dmg,2017-01-17 20:22:00,hardik-d,test_Appium,0,0,1,0,,"[77, 79]"
530,531,so is there way of downloading it?,way download,2017-01-17 20:25:23,propaul,test_Appium,0,0,1,0,,[77]
531,532,npm,npm,2017-01-17 20:35:06,hardik-d,test_Appium,0,0,1,0,,"[77, 79]"
532,533,[<-LINK->],,2017-01-17 20:35:54,hardik-d,test_Appium,0,0,1,0,,"[77, 79]"
533,534,what kind of dependencies i need to install to run Android Web test cases on Appium 1.6.3?,kind dependencies need install run android web test case appium,2017-01-18 09:57:41,puneetbohra,test_Appium,0,0,0,0,"a run, all r, all run, and run, i need",[]
534,535,"any idea how can I locate an element on different android version which has only ""content-desc"" attribute",idea locate element different android version contentdesc attribute,2017-01-18 09:57:48,jeevanbhushetty,test_Appium,0,0,0,0,"a different, android different, android version, different element",[80]
535,536,"long time since I worked on appium, does content-desc map to name or to text?",long time since work appium contentdesc map name text,2017-01-18 09:58:20,coding-yogi,test_Appium,0,0,0,0,"long time, since time, since work",[81]
536,537,I tried googling it says name..,try google say name,2017-01-18 09:59:40,jeevanbhushetty,test_Appium,0,0,1,0,,[80]
537,538,by which I was unable to locate using name,unable locate use name,2017-01-18 09:59:52,jeevanbhushetty,test_Appium,0,0,1,0,name use,[80]
538,539,worst case u can always try npm uninstall and then npm install,worst case always try npm uninstall npm install,2017-01-18 10:01:49,coding-yogi,test_Appium,0,0,1,0,"always try, case worst, i m, install npm, npm try, npm uninstall, try ys",[81]
539,540,it will just reinstall all the dependencies,reinstall dependencies,2017-01-18 10:02:00,coding-yogi,test_Appium,0,0,1,0,,[81]
540,541,driver.findelement(by.name() not supporting in the latest appium. Heve any alternative to this?,support latest appium heve alternative,2017-01-18 10:03:33,sanojqa,test_Appium,0,0,0,0,"appium latest, appium test",[82]
541,542,use accessibility id instead of name,use accessibility instead name,2017-01-18 10:11:53,priyankshah217,test_Appium,0,0,0,0,accessibility use,[83]
542,543,how can we write any sample?,write sample,2017-01-18 10:12:13,sanojqa,test_Appium,0,0,1,0,,[82]
543,544,"driver.findelement(by.name(""login"")).click();",,2017-01-18 10:12:32,sanojqa,test_Appium,0,0,1,0,,[82]
544,545,"driver.findElementByAccessibilityId(""Login"").click();",,2017-01-18 10:13:31,priyankshah217,test_Appium,0,0,1,0,,[83]
545,546,name should ideally work,name ideally work,2017-01-18 10:24:08,coding-yogi,test_Appium,0,0,0,1,ideally work,[84]
546,547,[<-LINK->],,2017-01-18 10:24:10,coding-yogi,test_Appium,0,0,1,1,,[84]
547,548,"what I can make out from this code is in case of Name, it searches by Content description and text as well",make code case name search content description text well,2017-01-18 10:24:52,coding-yogi,test_Appium,0,0,1,1,,[84]
548,549,sanojqa: do you see any error if you use name?,sanojqa see error use name,2017-01-18 10:26:33,coding-yogi,test_Appium,0,0,1,1,"name use, r u",[84]
549,550,or its just that appium doesn't find the required element?,appium doesnt find require element,2017-01-18 10:26:47,coding-yogi,test_Appium,0,0,1,0,appium does,[84]
550,551,got it,get,2017-01-18 10:37:35,coding-yogi,test_Appium,0,0,1,0,,[84]
551,552,appium now uses UiAutomator2,appium use uiautomator,2017-01-18 10:37:46,coding-yogi,test_Appium,0,0,1,0,appium use,[84]
552,553,[<-LINK->],,2017-01-18 10:37:56,coding-yogi,test_Appium,0,0,1,0,,[84]
553,554,"this seems to be the current code, the one I posted above is the old one",seem current code one post old one,2017-01-18 10:38:14,coding-yogi,test_Appium,0,0,1,0,"code current, code on, old one",[84]
554,555,I dnt see any by.Name here,dnt see,2017-01-18 10:38:23,coding-yogi,test_Appium,0,0,1,0,dnt see,[84]
555,556,and the error matches what you have mentioned,error match mention,2017-01-18 10:38:34,coding-yogi,test_Appium,0,0,1,0,,"[84, 85]"
556,557,is this work for iOS?,work ios,2017-01-18 10:38:36,sanojqa,test_Appium,0,0,0,1,i work,[85]
557,558,is this work for iOS?,work ios,2017-01-18 10:38:36,sanojqa,test_Appium,0,0,1,1,i work,[85]
558,559,"name not working for iOS, actually I got the issue for iOS",name work ios actually get issue ios,2017-01-18 10:42:03,sanojqa,test_Appium,0,0,1,1,"get i, i work",[85]
559,560,I see it for old ios driver [<-LINK->],see old ios driver,2017-01-18 10:44:08,coding-yogi,test_Appium,0,0,1,0,"driver ios, ios old",[85]
560,561,but I guess new version uses appium-xcuitest-driver ??,guess new version use appiumxcuitestdriver,2017-01-18 10:44:43,coding-yogi,test_Appium,0,0,1,0,"appium use, guess new, new version",[85]
561,562,am using appium 1.5.3 and locator 'name',use appium locator name,2017-01-18 10:45:16,sanojqa,test_Appium,0,0,1,1,"appium use, name or",[85]
562,563,its not working,work,2017-01-18 10:45:26,sanojqa,test_Appium,0,0,1,1,,[85]
563,564,"I am not sure what appium 1.5.3 uses, I assume it is using appium-xcuitest-driver",sure appium use assume use appiumxcuitestdriver,2017-01-18 10:45:57,coding-yogi,test_Appium,0,0,1,0,appium use,[85]
564,565,haven't worked on appium for long time,havent work appium long time,2017-01-18 10:46:05,coding-yogi,test_Appium,0,0,1,0,long time,[85]
565,566,"aniket-21: ok fine, Thanks for the response",aniket fine thank response,2017-01-18 10:46:30,sanojqa,test_Appium,0,0,1,0,,[85]
566,567,i.6.0 should be using appium-xcuitest-driver as per the changelog [<-LINK->],use appiumxcuitestdriver per changelog,2017-01-18 10:48:06,coding-yogi,test_Appium,0,0,1,0,appium use,[85]
567,568,1.6.0*,,2017-01-18 10:48:13,coding-yogi,test_Appium,0,0,1,0,,[85]
568,569,so ideally Name should work,ideally name work,2017-01-18 10:49:11,coding-yogi,test_Appium,0,0,1,0,,"[85, 86]"
569,570,aniket-21: fin,aniket fin,2017-01-18 10:49:32,sanojqa,test_Appium,0,0,1,0,,[85]
570,571,e,,2017-01-18 10:49:33,sanojqa,test_Appium,0,0,1,0,,[85]
571,572,check java-client library,check javaclient library,2017-01-18 10:49:40,priyankshah217,test_Appium,0,0,0,0,client lib,[87]
572,573,"java-client lob should have it else his code won't compile, right?",javaclient lob else code wont compile right,2017-01-18 10:52:48,coding-yogi,test_Appium,0,0,1,0,code wo,[86]
573,574,[<-LINK->],,2017-01-18 10:53:29,coding-yogi,test_Appium,0,0,1,0,,[86]
574,575,(Y),,2017-01-18 10:53:38,priyankshah217,test_Appium,0,0,1,0,,[87]
575,576,,,2017-01-18 10:53:48,priyankshah217,test_Appium,0,0,1,0,,[87]
576,577,"sanojqa: , u can try something like findElementByIosUIAutomation(""au.getElementByName('somename')"")",sanojqa try something like findelementbyiosuiautomation,2017-01-18 10:58:15,coding-yogi,test_Appium,0,0,1,0,"a try, e fin, like something, something try",[86]
577,578,aniket-21: let me try and update you,aniket let try update,2017-01-18 10:58:44,sanojqa,test_Appium,0,0,0,0,,[]
578,579,also it would be good to see appium log when u get the error for name,good see appium log get error name,2017-01-18 10:59:36,coding-yogi,test_Appium,0,0,1,0,"appium log, appium see, name or","[86, 88]"
579,580,would be helpful to debug,helpful debug,2017-01-18 10:59:41,coding-yogi,test_Appium,0,0,1,0,,"[86, 89]"
580,581,Does Appium 1.6.3 support parralel test for IOS APPS.,appium support parralel test ios apps,2017-01-19 06:49:00,puneetbohra,test_Appium,0,0,0,0,"appium support, parralel support, parralel test",[]
581,582,"The problem I faced with Protractor is, as soon as it invokes app, it immediately tries to inject protractor javascript into webview",problem face protractor soon invoke app immediately try inject protractor javascript webview,2017-01-20 10:49:12,coding-yogi,test_Appium,0,0,1,0,"app i, inject protractor, javascript protractor","[88, 89]"
582,583,"in cases of splash screen or 1st screen as native screen, injection of protractor script fails due to absence of any webview",case splash screen screen native screen injection protractor script fail due absence webview,2017-01-20 10:49:55,coding-yogi,test_Appium,0,0,1,0,"native screen, protractor script, screen splash","[88, 89]"
583,584,"if you can dump the appium log here, that would be helpful",dump appium log helpful,2017-01-20 10:50:18,coding-yogi,test_Appium,0,0,1,0,appium log,"[88, 89]"
584,585,"Same thing I was am facing.. I added caps.setCapability(""appWaitActivity"", ""your Main activity name"");",thing face add main activity name,2017-01-20 10:51:04,jeevanbhushetty,test_Appium,0,0,0,0,"a in, activity name",[90]
585,586,but this is for java + appium not sure if you can do it in protractor..,java appium sure protractor,2017-01-20 10:51:49,jeevanbhushetty,test_Appium,0,0,1,0,,[90]
586,587,what do u get in the server log?,get server log,2017-01-20 10:52:08,coding-yogi,test_Appium,0,0,1,0,log server,"[88, 89]"
587,588,[<-CODE->] It was stopping server at launch.. and it was random...,stop server launch random,2017-01-20 10:55:49,jeevanbhushetty,test_Appium,0,0,1,0,,[90]
588,589,sometime it used to launch app successfully and sometimes it was showing me above issue..,sometime use launch app successfully sometimes show issue,2017-01-20 10:56:25,jeevanbhushetty,test_Appium,0,0,1,0,"a launch, app launch, app successfully, how is",[90]
589,590,hi,,2017-01-20 11:07:09,bhargav2410,test_Appium,0,0,0,0,,[91]
590,591,Appium] Welcome to Appium v1.6.3 [<-CODE->],appium welcome appium,2017-01-20 11:07:21,bhargav2410,test_Appium,0,0,1,0,a me,[91]
591,592,plz help me solve this error.,plz help solve error,2017-01-20 11:08:43,bhargav2410,test_Appium,0,0,1,0,help plz,[91]
592,593,is this all on the same machine? ECONNREFUSED suggests something couldn鈥檛 reach something else on the network,machine econnrefused suggest something couldn reach something else network,2017-01-20 11:08:56,hazmeister,test_Appium,0,0,0,0,"else something, reach something",[92]
593,594,hazmeister: ys,hazmeister,2017-01-20 11:09:10,bhargav2410,test_Appium,1,0,0,0,,"[91, 92]"
594,595,try to run in single device only,try run single device,2017-01-20 11:09:21,bhargav2410,test_Appium,0,0,1,0,"device single, r y","[91, 92]"
595,596,RatkoD: did the parallel framework work with ios 10 ?,ratkod parallel framework work ios,2017-01-22 13:13:33,saikrishna321,test_Appium,0,0,0,0,"framework parallel, framework work, i work",[]
596,597,i could not make it work with two ios 10 devices,make work two ios devices,2017-01-22 22:35:13,RatkoD,test_Appium,0,0,0,0,ios two,[93]
597,598,probably because of problems with signing of the webdriver,probably problems sign webdriver,2017-01-22 22:35:33,RatkoD,test_Appium,0,0,1,0,,"[93, 94]"
598,599,"MobileElement makeTextLocartord = (MobileElement) driver.findElementsByIosUIAutomation(""new UiSelector().Value(\""Full Name\"")"");",mobileelement maketextlocartord mobileelement uiselectorvaluefull name,2017-01-24 13:00:20,kipljyotsa,test_Appium,0,0,0,0,full name,[95]
599,600,when i am trying to type in full name using this i m getting such exception,try type full name use get exception,2017-01-24 13:00:52,kipljyotsa,test_Appium,0,0,1,0,"full name, name use",[95]
600,601,"Exception in thread ""main"" org.openqa.selenium.InvalidSelectorException: Locator Strategy '-ios uiautomation' is not supported",exception thread main locator strategy ios uiautomation support,2017-01-24 13:00:53,kipljyotsa,test_Appium,0,0,1,0,,[95]
601,602,RatkoD: did the parallel framework work with ios 10 ?,ratkod parallel framework work ios,2017-01-22 13:13:33,saikrishna321,test_Appium,1,0,0,0,"framework parallel, framework work, i work",[94]
602,603,i could not make it work with two ios 10 devices,make work two ios devices,2017-01-22 22:35:13,RatkoD,test_Appium,0,0,1,0,ios two,[94]
603,604,probably because of problems with signing of the webdriver,probably problems sign webdriver,2017-01-22 22:35:33,RatkoD,test_Appium,0,0,1,0,,[94]
604,605,"not able to run appium test in iOS real device with os 10.1.1, Appium version 1.6, xcode 8. anything to install. Also I able to run appium in iOS simulator by installing 'brew install carthage'",able run appium test ios real device appium version xcode anything install able run appium ios simulator instal brew install carthage,2017-01-23 10:04:21,premji9892_twitter,test_Appium,0,0,0,0,"a run, any code, appium ios, appium run, appium test, appium version, carthage install, device real, i m, version xcode",[96]
605,606,"not able to run appium test in iOS real device with os 10.1.1, Appium version 1.6, xcode 8. anything to install. Also I able to run appium in iOS simulator by installing 'brew install carthage'",able run appium test ios real device appium version xcode anything install able run appium ios simulator instal brew install carthage,2017-01-25 12:46:38,premji9892_twitter,test_Appium,0,0,1,0,"a run, any code, appium ios, appium run, appium test, appium version, carthage install, device real, i m, version xcode",[96]
606,607,"hey all , I am working in a react-native app and I am trying to scroll a specified section of the page. I can't get the scroll to happen at all. Anyone have any ideas as to what I can do to make the scroll happen?",work reactnative app try scroll specify section page get scroll happen anyone ideas make scroll happen,2017-01-25 13:18:28,mvanevery,test_Appium,0,0,0,0,"a native, app native, get scroll, happen scroll",[97]
607,608,Hw r u scrolling,scroll,2017-01-25 13:24:11,coding-yogi,test_Appium,0,0,0,1,,[97]
608,609,What does appium log say when u scroll,appium log say scroll,2017-01-25 13:24:21,coding-yogi,test_Appium,0,0,1,1,"appium log, log say",[97]
609,610,I am working through a webdriverio framework and using appium through that. the only thing I see in the appium log is -,work webdriverio framework use appium thing see appium log,2017-01-25 13:31:56,mvanevery,test_Appium,0,0,1,0,"appium log, appium see, appium use, framework webdriverio, web work",[97]
610,611,[<-CODE->] 501 2 ms - 112,,2017-01-25 13:32:06,mvanevery,test_Appium,0,0,1,0,,[97]
611,612,What is the response code 501?,response code,2017-01-25 13:36:35,coding-yogi,test_Appium,0,0,1,1,code response,"[97, 98]"
612,613,"apparently its an HTTP protocal issue meaning ""not implemented""",apparently http protocal issue mean implement,2017-01-25 13:39:03,mvanevery,test_Appium,0,0,1,0,issue protocal,"[97, 99]"
613,614,I will have to look further into this,look,2017-01-25 13:39:14,mvanevery,test_Appium,0,0,1,0,,"[97, 100]"
614,615,Ya cos scroll is no more there,cos scroll,2017-01-25 13:40:55,coding-yogi,test_Appium,0,0,1,1,cos scroll,"[97, 101]"
615,616,U shud use swipe,shud use swipe,2017-01-25 13:41:00,coding-yogi,test_Appium,0,0,1,0,"shud use, swipe use","[98, 101]"
616,617,ah. I will try that then,try,2017-01-25 13:59:22,mvanevery,test_Appium,0,0,1,0,,"[99, 100]"
617,618,"Hello, all!I'm having some trouble trying to scale my Appium tests and I'm interested in hearing from people who are running multiple Appium servers for running tests in parallel.My initial idea was to run appium on Docker on cloud machines for Android but that didn't work since I was only able to run arm on cloud and it's too slow for my needs. For iOS I didn't come up with anything other than handling multiple machines/devices myself or paying for a solution like SauceLabs.Has anyone solved this in another way and can share how you are doing it?",hello allim trouble try scale appium test interest hear people run multiple appium servers run test initial idea run appium docker cloud machine android didnt work since able run arm cloud slow need ios didnt come anything handle multiple machinesdevices pay solution like anyone solve another way share,2017-01-25 14:49:02,ckilesse-daitan,test_Appium,0,0,0,0,"a me, a run, an me, and machine, another way, appium multiple, appium run, appium server, appium servers, appium test, arm run, i need, idea initial, in test, like solution, machines multiple, multiple run, other way, run test, since work",[102]
618,619,try this [<-LINK->],try,2017-01-25 15:14:15,RatkoD,test_Appium,0,0,0,0,,[]
619,620,"This looks good, but it seems to solve the issue of running the same tests across multiple different devices. My goal is to actually speed up the test execution by parallelizing the execution of a same test suite across multiple appium servers.",look good seem solve issue run test across multiple different devices goal actually speed test execution parallelize execution test suite across multiple appium servers,2017-01-25 16:15:04,ckilesse-daitan,test_Appium,0,0,1,0,"across multiple, across suite, actually speed, appium multiple, appium server, appium servers, devices different, different multiple, execution test, on test, run test, suite test",[102]
620,621,"We have about 300 jbehave tests using Appium and they are taking near 7 hours to complete and this is just too much. BTW, does this look reasonable to you guys? 300 Appium tests in 7 hours?",jbehave test use appium take near hours complete much btw look reasonable guy appium test hours,2017-01-25 16:16:53,ckilesse-daitan,test_Appium,0,0,1,0,"appium test, appium use, look reasonable",[102]
621,622,i had file an appium support issue where on ios after upgrading to XCUITestDriver my test runtime has more than doubled,file appium support issue ios upgrade xcuitestdriver test runtime double,2017-01-25 17:37:45,hardik-d,test_Appium,0,0,0,1,"a file, appium support, issue support, run test, runtime test",[103]
622,623,i have around 100 tests which take almost 3 hours on ios so 300 tests in 7 hoursaligns along those lines,around test take almost hours ios test hoursaligns along line,2017-01-25 17:38:28,hardik-d,test_Appium,0,0,1,1,"a take, almost take, along hoursaligns",[103]
623,624,android is much faster though,android much faster though,2017-01-25 17:38:51,hardik-d,test_Appium,0,0,1,1,"faster much, faster though",[103]
624,625,earlier android used to be hella slow,earlier android use hella slow,2017-01-25 17:39:04,hardik-d,test_Appium,0,0,1,1,"android earlier, hella slow",[103]
625,626,"i don't know of any solution for ios other than what you are doing with multiple machines, OS limitation i guess",dont know solution ios multiple machine limitation guess,2017-01-25 17:40:15,hardik-d,test_Appium,0,0,1,0,"dont know, ios on",[103]
626,627,hardik-d: @RatkoDthanks for your inputs!,hardikd input,2017-01-25 18:00:20,ckilesse-daitan,test_Appium,1,0,0,0,,[103]
627,628,[<-LINK->],,2017-01-25 19:38:57,hardik-d,test_Appium,0,0,1,0,,[103]
628,629,go add your comment@ckilesse-daitan,add,2017-01-25 19:39:09,hardik-d,test_Appium,0,0,1,0,,[103]
629,630,"Hello, all!I'm having some trouble trying to scale my Appium tests and I'm interested in hearing from people who are running multiple Appium servers for running tests in parallel.My initial idea was to run appium on Docker on cloud machines for Android but that didn't work since I was only able to run arm on cloud and it's too slow for my needs. For iOS I didn't come up with anything other than handling multiple machines/devices myself or paying for a solution like SauceLabs.Has anyone solved this in another way and can share how you are doing it?",hello allim trouble try scale appium test interest hear people run multiple appium servers run test initial idea run appium docker cloud machine android didnt work since able run arm cloud slow need ios didnt come anything handle multiple machinesdevices pay solution like anyone solve another way share,2017-01-25 14:49:02,ckilesse-daitan,test_Appium,0,0,1,0,"a me, a run, an me, and machine, another way, appium multiple, appium run, appium server, appium servers, appium test, arm run, i need, idea initial, in test, like solution, machines multiple, multiple run, other way, run test, since work",[103]
630,631,try this [<-LINK->],try,2017-01-25 15:14:15,RatkoD,test_Appium,0,0,0,0,,[]
