chatroom,group,html,id,issues,mentions,sent,text,urls,username
24pullrequests/24pullrequests,Ruby,I mentioned about the initiative a few times this month,548734b346355e8027baabe0,,,2014-12-09T17:43:15.093Z,I mentioned about the initiative a few times this month,,orliesaurus
24pullrequests/24pullrequests,Ruby,:+1: ,548734be46355e8027baabe2,,,2014-12-09T17:43:26.381Z,:+1: ,,orliesaurus
24pullrequests/24pullrequests,Ruby,spreading the loooove..,548734c5b2eede0978de0b60,,,2014-12-09T17:43:33.702Z,spreading the loooove..,,orliesaurus
24pullrequests/24pullrequests,Ruby,"thanks <span data-link-type=""mention"" data-screen-name=""orliesaurus"" class=""mention"">@orliesaurus</span> ",548734e5daeaf2060f0548d8,,orliesaurus,2014-12-09T17:44:05.163Z,thanks @orliesaurus ,,andrew
24pullrequests/24pullrequests,Ruby,I&#39;m off to the :rabbit: shop,548734eb72cf31051f6cda9b,,,2014-12-09T17:44:11.918Z,I'm off to the :rabbit: shop,,andrew
24pullrequests/24pullrequests,Ruby,need to get some hay!,548734f072cf31051f6cda9c,,,2014-12-09T17:44:16.232Z,need to get some hay!,,andrew
24pullrequests/24pullrequests,Ruby,back later,548734f172cf31051f6cda9d,,,2014-12-09T17:44:17.573Z,back later,,andrew
24pullrequests/24pullrequests,Ruby,laters !!,54873502b2eede0978de0b65,,,2014-12-09T17:44:34.872Z,laters !!,,orliesaurus
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> 699...",54875bb3b2eede0978de1177,,andrew,2014-12-09T20:29:39.806Z,@andrew 699...,,danbartlett
24pullrequests/24pullrequests,Ruby,"Hey <span data-link-type=""mention"" data-screen-name=""danbartlett"" class=""mention"">@danbartlett</span> ",54875c2f7fcca4334eaae9c8,,danbartlett,2014-12-09T20:31:43.544Z,Hey @danbartlett ,,andrew
24pullrequests/24pullrequests,Ruby,I was in the office today,54875c34daeaf2060f0548fe,,,2014-12-09T20:31:48.131Z,I was in the office today,,andrew
24pullrequests/24pullrequests,Ruby,"darn, thought it was tomorrow",54875c3eb2eede0978de1191,,,2014-12-09T20:31:58.773Z,"darn, thought it was tomorrow",,danbartlett
24pullrequests/24pullrequests,Ruby,did i miss felix?,54875c4246355e8027bab1b7,,,2014-12-09T20:32:02.725Z,did i miss felix?,,danbartlett
24pullrequests/24pullrequests,Ruby,yeah,54875c4772cf31051f6cdac1,,,2014-12-09T20:32:07.535Z,yeah,,andrew
24pullrequests/24pullrequests,Ruby,:rage: ,54875c548f50f6d6674784f2,,,2014-12-09T20:32:20.078Z,:rage: ,,danbartlett
24pullrequests/24pullrequests,Ruby,he was sick on the floor under victorias desk,54875c5872cf31051f6cdac2,,,2014-12-09T20:32:24.181Z,he was sick on the floor under victorias desk,,andrew
24pullrequests/24pullrequests,Ruby,haha,54875c5c8f50f6d6674784f3,,,2014-12-09T20:32:28.302Z,haha,,danbartlett
24pullrequests/24pullrequests,Ruby,oh dear,54875c6546355e8027bab1be,,,2014-12-09T20:32:37.276Z,oh dear,,danbartlett
24pullrequests/24pullrequests,Ruby,Gina was graduating today so i was there,54875c7a46355e8027bab1c3,,,2014-12-09T20:32:58.762Z,Gina was graduating today so i was there,,danbartlett
24pullrequests/24pullrequests,Ruby,ah nice,54875cb47fcca4334eaae9ca,,,2014-12-09T20:33:56.711Z,ah nice,,andrew
24pullrequests/24pullrequests,Ruby,I&#39;m hacking on node-webkit things this evening,54875cbfdaeaf2060f0548ff,,,2014-12-09T20:34:07.830Z,I'm hacking on node-webkit things this evening,,andrew
24pullrequests/24pullrequests,Ruby,cool,54875ccab2eede0978de11af,,,2014-12-09T20:34:18.166Z,cool,,danbartlett
24pullrequests/24pullrequests,Ruby,"<a href=""https://files.gitter.im/24pullrequests/24pullrequests/NVuJ/Screen-Shot-2014-12-09-at-5.36.03-PM.png"" rel=""nofollow"" target=""_blank"" class=""link""><img src=""https://files.gitter.im/24pullrequests/24pullrequests/NVuJ/thumb/Screen-Shot-2014-12-09-at-5.36.03-PM.png"" alt=""Screen Shot 2014-12-09 at 5.36.03 PM.png"" rel=""nofollow""></a>",54875cce75cbe17e27b83f74,,,2014-12-09T20:34:22.488Z,[![Screen Shot 2014-12-09 at 5.36.03 PM.png](https://files.gitter.im/24pullrequests/24pullrequests/NVuJ/thumb/Screen-Shot-2014-12-09-at-5.36.03-PM.png)](https://files.gitter.im/24pullrequests/24pullrequests/NVuJ/Screen-Shot-2014-12-09-at-5.36.03-PM.png),"https://files.gitter.im/24pullrequests/24pullrequests/NVuJ/thumb/Screen-Shot-2014-12-09-at-5.36.03-PM.png, https://files.gitter.im/24pullrequests/24pullrequests/NVuJ/Screen-Shot-2014-12-09-at-5.36.03-PM.png",andrew
24pullrequests/24pullrequests,Ruby,keep seeing pics of drones and copters about and want to buy one,54875ce68f50f6d66747850d,,,2014-12-09T20:34:46.240Z,keep seeing pics of drones and copters about and want to buy one,,danbartlett
24pullrequests/24pullrequests,Ruby,I have amazon affilate links if you do ;),54875d01daeaf2060f054900,,,2014-12-09T20:35:13.583Z,I have amazon affilate links if you do ;),,andrew
24pullrequests/24pullrequests,Ruby,"anyone got any small-size projects that could do with lots of improvements, new features, tests etc? don&#39;t mind bigger chunks of work. rails, ruby etc",54875d1b46355e8027bab1e6,,,2014-12-09T20:35:39.568Z,"anyone got any small-size projects that could do with lots of improvements, new features, tests etc? don't mind bigger chunks of work. rails, ruby etc",,danbartlett
24pullrequests/24pullrequests,Ruby,cool,54875d2546355e8027bab1e7,,,2014-12-09T20:35:49.096Z,cool,,danbartlett
24pullrequests/24pullrequests,Ruby,i haven&#39;t really looked at prices or anything yet,54875d2eb2eede0978de11c3,,,2014-12-09T20:35:58.732Z,i haven't really looked at prices or anything yet,,danbartlett
24pullrequests/24pullrequests,Ruby,what&#39;s a good beginner toy?,54875d57b2eede0978de11cc,,,2014-12-09T20:36:39.766Z,what's a good beginner toy?,,danbartlett
24pullrequests/24pullrequests,Ruby,I see  the parrot ar drone mentioned on nodecopter,54875edc46355e8027bab243,,,2014-12-09T20:43:08.570Z,I see  the parrot ar drone mentioned on nodecopter,,danbartlett
24pullrequests/24pullrequests,Ruby,parrot ar drone 2.0 is the one I use most,54875fa6daeaf2060f054903,,,2014-12-09T20:46:30.364Z,parrot ar drone 2.0 is the one I use most,,andrew
24pullrequests/24pullrequests,Ruby,I also got a rolling spider recently,54875fad72cf31051f6cdac5,,,2014-12-09T20:46:37.051Z,I also got a rolling spider recently,,andrew
24pullrequests/24pullrequests,Ruby,"smaller, cheaper and easy to fly",54875fb6daeaf2060f054904,,,2014-12-09T20:46:46.436Z,"smaller, cheaper and easy to fly",,andrew
24pullrequests/24pullrequests,Ruby,and they just released an api for it,54875fbf72cf31051f6cdac6,,,2014-12-09T20:46:55.434Z,and they just released an api for it,,andrew
24pullrequests/24pullrequests,Ruby,no nodecopter support for that yet tho,54875fc572cf31051f6cdac7,,,2014-12-09T20:47:01.328Z,no nodecopter support for that yet tho,,andrew
24pullrequests/24pullrequests,Ruby,cool,548760898f50f6d667478605,,,2014-12-09T20:50:17.862Z,cool,,danbartlett
24pullrequests/24pullrequests,Ruby,"700 stars now folks. I guess I should clone or fork now I have visited your repo <a href=""https://github.com/24pullrequests/24pullrequests"" rel=""nofollow"" target=""_blank"" class=""link"">https://github.com/24pullrequests/24pullrequests</a>",548769e6b2eede0978de1437,,,2014-12-09T21:30:14.023Z,700 stars now folks. I guess I should clone or fork now I have visited your repo https://github.com/24pullrequests/24pullrequests,https://github.com/24pullrequests/24pullrequests,dcorking
24pullrequests/24pullrequests,Ruby,Awesome!,54876e19b2eede0978de14ff,,,2014-12-09T21:48:09.679Z,Awesome!,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> do you mind taking a look at the dashboard pr? I&#39;d like to get another one in but I&#39;d like to leverage the work in the first pr. -&gt; <span data-link-type=""issue"" data-issue=""2"" data-issue-repo=""24pullrequests/dashboard"" class=""issue"">24pullrequests/dashboard#2</span>",548782118f50f6d667478aaa,2,andrew,2014-12-09T23:13:21.282Z,@andrew do you mind taking a look at the dashboard pr? I'd like to get another one in but I'd like to leverage the work in the first pr. -> https://github.com/24pullrequests/dashboard/pull/2,,blainesch
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""danbartlett"" class=""mention"">@danbartlett</span> Novice at Ruby, would appreciate some tips / code improvement <a href=""http://dglvr.github.io/rosarla/"" rel=""nofollow"" target=""_blank"" class=""link"">http://dglvr.github.io/rosarla/</a>",54879fb046355e8027baba12,,danbartlett,2014-12-10T01:19:44.107Z,"@danbartlett Novice at Ruby, would appreciate some tips / code improvement http://dglvr.github.io/rosarla/",http://dglvr.github.io/rosarla/,GloverDonovan
24pullrequests/24pullrequests,Ruby,Hey dan,5487a0307fcca4334eaaea1a,,,2014-12-10T01:21:52.611Z,Hey dan,,barisbalic
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""danbartlett"" class=""mention"">@danbartlett</span> rather!",5487a04f72cf31051f6cdb13,,danbartlett,2014-12-10T01:22:23.695Z,@danbartlett rather!,,barisbalic
24pullrequests/24pullrequests,Ruby,Ruby convention is to keep filenames lowercased,5487a05b72cf31051f6cdb15,,,2014-12-10T01:22:35.783Z,Ruby convention is to keep filenames lowercased,,barisbalic
24pullrequests/24pullrequests,Ruby,Second slide should probably read <code>require &#39;rosarla</code>,5487a0687fcca4334eaaea1b,,,2014-12-10T01:22:48.461Z,Second slide should probably read `require 'rosarla`,,barisbalic
24pullrequests/24pullrequests,Ruby,the <code>.rb</code> is also redundant and not usually typed,5487a07ddaeaf2060f05495b,,,2014-12-10T01:23:09.346Z,the `.rb` is also redundant and not usually typed,,barisbalic
24pullrequests/24pullrequests,Ruby,Cool. I didn&#39;t know that the .rb is assumed by default. I&#39;ll update it. (:,5487a1bd8f50f6d667478d8f,,,2014-12-10T01:28:29.237Z,Cool. I didn't know that the .rb is assumed by default. I'll update it. (:,,GloverDonovan
24pullrequests/24pullrequests,Ruby,np,5487a1ef72cf31051f6cdb18,,,2014-12-10T01:29:19.872Z,np,,barisbalic
24pullrequests/24pullrequests,Ruby,"your keys sound very similar too, location/output_location, maybe consider &#39;source&#39; and &#39;target&#39;/&#39;destination&#39;",5487a21a72cf31051f6cdb19,,,2014-12-10T01:30:02.070Z,"your keys sound very similar too, location/output_location, maybe consider 'source' and 'target'/'destination'",,barisbalic
24pullrequests/24pullrequests,Ruby,"Done, thanks",5487a699b2eede0978de1a88,,,2014-12-10T01:49:13.031Z,"Done, thanks",,GloverDonovan
24pullrequests/24pullrequests,Ruby,"Damn, I directed that at Dan accidentally, sorry <span data-link-type=""mention"" data-screen-name=""GloverDonovan"" class=""mention"">@GloverDonovan</span> ",5487a6b672cf31051f6cdb1b,,GloverDonovan,2014-12-10T01:49:42.485Z,"Damn, I directed that at Dan accidentally, sorry @GloverDonovan ",,barisbalic
24pullrequests/24pullrequests,Ruby,thanks for the help,5487a796b2eede0978de1a9c,,,2014-12-10T01:53:26.383Z,thanks for the help,,GloverDonovan
24pullrequests/24pullrequests,Ruby,no probs,5487a7a672cf31051f6cdb1f,,,2014-12-10T01:53:42.338Z,no probs,,barisbalic
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> have you deployed since <span data-link-type=""issue"" data-issue=""782"" data-issue-repo=""24pullrequests/24pullrequests"" class=""issue"">24pullrequests/24pullrequests#782</span> ?",54881b618f50f6d66747965b,782,andrew,2014-12-10T10:07:29.995Z,@andrew have you deployed since https://github.com/24pullrequests/24pullrequests/pull/782 ?,,muan
24pullrequests/24pullrequests,Ruby,Yeah,54881b9fb2eede0978de230d,,,2014-12-10T10:08:31.672Z,Yeah,,andrew
24pullrequests/24pullrequests,Ruby,aw kewl saw it,54881c2f8f50f6d667479674,,,2014-12-10T10:10:55.233Z,aw kewl saw it,,muan
24pullrequests/24pullrequests,Ruby,I have been having trouble with vagrant 1.5 and vagrant 1.7. I downloaded vagrant 1.6 from the archive and that one seems to work ok to get the trusty64 box I want for 24pullrequests,54882a7846355e8027bac572,,,2014-12-10T11:11:52.411Z,I have been having trouble with vagrant 1.5 and vagrant 1.7. I downloaded vagrant 1.6 from the archive and that one seems to work ok to get the trusty64 box I want for 24pullrequests,,dcorking
24pullrequests/24pullrequests,Ruby,"ping <span data-link-type=""mention"" data-screen-name=""erikaheidi"" class=""mention"">@erikaheidi</span> :point_up: ",54882aa17fcca4334eaaea53,,erikaheidi,2014-12-10T11:12:33.588Z,ping @erikaheidi :point_up: ,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""erikaheidi"" class=""mention"">@erikaheidi</span> DO is boss BTW.",54882ac4daeaf2060f0549ab,,erikaheidi,2014-12-10T11:13:08.860Z,#NAME?,,barisbalic
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""dcorking"" class=""mention"">@dcorking</span>  I&#39;m currently using 1.6.5. What kind of trouble did you have?",548830f88f50f6d6674799ac,,dcorking,2014-12-10T11:39:36.469Z,@dcorking  I'm currently using 1.6.5. What kind of trouble did you have?,,erikaheidi
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""barisbalic"" class=""mention"">@barisbalic</span> :D",548830fbb2eede0978de2642,,barisbalic,2014-12-10T11:39:39.141Z,#NAME?,,erikaheidi
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""erikaheidi"" class=""mention"">@erikaheidi</span> some details here - <a href=""https://github.com/mitchellh/vagrant/issues/4918#issuecomment-66439356"" rel=""nofollow"" target=""_blank"" class=""link"">https://github.com/mitchellh/vagrant/issues/4918#issuecomment-66439356</a>",54884c4a8f50f6d667479d21,,erikaheidi,2014-12-10T13:36:10.057Z,@erikaheidi some details here - https://github.com/mitchellh/vagrant/issues/4918#issuecomment-66439356,https://github.com/mitchellh/vagrant/issues/4918#issuecomment-66439356,dcorking
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""dcorking"" class=""mention"">@dcorking</span> yeah I can&#39;t help much with this, as it appears to be a bug and I&#39;m not involved with the project",548851348f50f6d667479db5,,dcorking,2014-12-10T13:57:08.509Z,"@dcorking yeah I can't help much with this, as it appears to be a bug and I'm not involved with the project",,erikaheidi
24pullrequests/24pullrequests,Ruby,"hey <span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> , on <span data-link-type=""issue"" data-issue=""786"" class=""issue"">#786</span>, isnt just DNS change?",548866b88f50f6d66747a10f,786,andrew,2014-12-10T15:28:56.677Z,"hey @andrew , on #786, isnt just DNS change?",,arthurnn
24pullrequests/24pullrequests,Ruby,Looks like about 128 people are on track to reach 24 prs,5488a807daeaf2060f054a1c,,,2014-12-10T20:07:35.584Z,Looks like about 128 people are on track to reach 24 prs,,andrew
24pullrequests/24pullrequests,Ruby,i.e. have 10 prs so far,5488a812daeaf2060f054a1d,,,2014-12-10T20:07:46.383Z,i.e. have 10 prs so far,,andrew
24pullrequests/24pullrequests,Ruby,yeah gonna need to work on that,5488a8217fcca4334eaaead9,,,2014-12-10T20:08:01.411Z,yeah gonna need to work on that,,barisbalic
24pullrequests/24pullrequests,Ruby,I&#39;m on 22,5488a833daeaf2060f054a1e,,,2014-12-10T20:08:19.208Z,I'm on 22,,andrew
24pullrequests/24pullrequests,Ruby,best I&#39;ve ever done!,5488a8377fcca4334eaaeada,,,2014-12-10T20:08:23.565Z,best I've ever done!,,andrew
24pullrequests/24pullrequests,Ruby,haha,5488a88f7fcca4334eaaeadb,,,2014-12-10T20:09:51.110Z,haha,,barisbalic
24pullrequests/24pullrequests,Ruby,dat freelance life,5488a89b72cf31051f6cdbdf,,,2014-12-10T20:10:03.489Z,dat freelance life,,barisbalic
24pullrequests/24pullrequests,Ruby,dedication to the cause,5488a8be72cf31051f6cdbe0,,,2014-12-10T20:10:38.720Z,dedication to the cause,,andrew
24pullrequests/24pullrequests,Ruby,also sending myself prs,5488a8c3daeaf2060f054a1f,,,2014-12-10T20:10:43.496Z,also sending myself prs,,andrew
24pullrequests/24pullrequests,Ruby,unstoppable,5488a94b72cf31051f6cdbe1,,,2014-12-10T20:12:59.795Z,unstoppable,,barisbalic
24pullrequests/24pullrequests,Ruby,"The dashboard is coming on nicely: <a href=""http://dashboard.24pullrequests.com/sample"" rel=""nofollow"" target=""_blank"" class=""link"">http://dashboard.24pullrequests.com/sample</a>",5488c8447fcca4334eaaeaf0,,,2014-12-10T22:25:08.486Z,The dashboard is coming on nicely: http://dashboard.24pullrequests.com/sample,http://dashboard.24pullrequests.com/sample,andrew
24pullrequests/24pullrequests,Ruby,"The code is here if anyone wants to contribute: <a href=""https://github.com/24pullrequests/dashboard"" rel=""nofollow"" target=""_blank"" class=""link"">https://github.com/24pullrequests/dashboard</a>",5488c85172cf31051f6cdbf5,,,2014-12-10T22:25:21.471Z,The code is here if anyone wants to contribute: https://github.com/24pullrequests/dashboard,https://github.com/24pullrequests/dashboard,andrew
24pullrequests/24pullrequests,Ruby,thats ace,5488c90e7fcca4334eaaeaf1,,,2014-12-10T22:28:30.802Z,thats ace,,barisbalic
24pullrequests/24pullrequests,Ruby,guy at work was talking about doing something dashboard-y ill link him,5488c91c7fcca4334eaaeaf2,,,2014-12-10T22:28:44.326Z,guy at work was talking about doing something dashboard-y ill link him,,barisbalic
24pullrequests/24pullrequests,Ruby,dashing is pretty sweet,5488c976daeaf2060f054a2f,,,2014-12-10T22:30:14.361Z,dashing is pretty sweet,,andrew
24pullrequests/24pullrequests,Ruby,"<a href=""https://files.gitter.im/24pullrequests/24pullrequests/gBaz/Screen-Shot-2014-12-10-at-10.35.02-PM.png"" rel=""nofollow"" target=""_blank"" class=""link""><img src=""https://files.gitter.im/24pullrequests/24pullrequests/gBaz/thumb/Screen-Shot-2014-12-10-at-10.35.02-PM.png"" alt=""Screen Shot 2014-12-10 at 10.35.02 PM.png"" rel=""nofollow""></a>",5488caa376e5b07f27261bde,,,2014-12-10T22:35:15.056Z,[![Screen Shot 2014-12-10 at 10.35.02 PM.png](https://files.gitter.im/24pullrequests/24pullrequests/gBaz/thumb/Screen-Shot-2014-12-10-at-10.35.02-PM.png)](https://files.gitter.im/24pullrequests/24pullrequests/gBaz/Screen-Shot-2014-12-10-at-10.35.02-PM.png),"https://files.gitter.im/24pullrequests/24pullrequests/gBaz/thumb/Screen-Shot-2014-12-10-at-10.35.02-PM.png, https://files.gitter.im/24pullrequests/24pullrequests/gBaz/Screen-Shot-2014-12-10-at-10.35.02-PM.png",andrew
24pullrequests/24pullrequests,Ruby,:tada: ,5488caa87fcca4334eaaeaf3,,,2014-12-10T22:35:20.104Z,:tada: ,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> :+1:  yey! ",5488d7df7ed2ba7b10c0dc68,,andrew,2014-12-10T23:31:43.841Z,@andrew :+1:  yey! ,,despo
24pullrequests/24pullrequests,Ruby,why sample?,5488d7fa7ed2ba7b10c0dc6a,,,2014-12-10T23:32:10.774Z,why sample?,,despo
24pullrequests/24pullrequests,Ruby,for the dashboard. are the routes hard to change? I&#39;ve not really looked at it :/,5488d809b2eede0978de3c39,,,2014-12-10T23:32:25.978Z,for the dashboard. are the routes hard to change? I've not really looked at it :/,,despo
24pullrequests/24pullrequests,Ruby,"love dashing, gonna have to set that up for a few of our sites",5489583f7ed2ba7b10c0e32f,,,2014-12-11T08:39:27.101Z,"love dashing, gonna have to set that up for a few of our sites",,danbartlett
24pullrequests/24pullrequests,Ruby,Morning everyone,548966fc7fcca4334eaaeba1,,,2014-12-11T09:42:20.563Z,Morning everyone,,andrew
24pullrequests/24pullrequests,Ruby,nearly half way!,54896702daeaf2060f054ae4,,,2014-12-11T09:42:26.450Z,nearly half way!,,andrew
24pullrequests/24pullrequests,Ruby,got some catching up to do,548967f48f50f6d66747b802,,,2014-12-11T09:46:28.072Z,got some catching up to do,,danbartlett
24pullrequests/24pullrequests,Ruby,but lots of parties coming up :/,548967fab2eede0978de4486,,,2014-12-11T09:46:34.411Z,but lots of parties coming up :/,,danbartlett
24pullrequests/24pullrequests,Ruby,I hope they are pull request parties,5489682072cf31051f6cdca7,,,2014-12-11T09:47:12.617Z,I hope they are pull request parties,,andrew
24pullrequests/24pullrequests,Ruby,unfortunately not,548968448f50f6d66747b809,,,2014-12-11T09:47:48.641Z,unfortunately not,,danbartlett
24pullrequests/24pullrequests,Ruby,damn these closed source parties,5489685ddaeaf2060f054ae6,,,2014-12-11T09:48:13.625Z,damn these closed source parties,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""erikaheidi"" class=""mention"">@erikaheidi</span> Vagrant 1.6.5 now almost working for me (oddly it complains about lack of nfs for the shared folder, but I can work around that.)",54898a9db2eede0978de46b1,,erikaheidi,2014-12-11T12:14:21.246Z,"@erikaheidi Vagrant 1.6.5 now almost working for me (oddly it complains about lack of nfs for the shared folder, but I can work around that.)",,dcorking
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""dcorking"" class=""mention"">@dcorking</span> are you on linux? I had to install here nfs-common and nfs-kernel If I remember well",54898ef1b2eede0978de46e6,,dcorking,2014-12-11T12:32:49.247Z,#NAME?,,erikaheidi
24pullrequests/24pullrequests,Ruby,Oh to be on linux again :(,54899a25daeaf2060f054b4e,,,2014-12-11T13:20:37.597Z,Oh to be on linux again :(,,barisbalic
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""erikaheidi"" class=""mention"">@erikaheidi</span> how idiomatic is the ansible config you&#39;ve provided for 24pr?  It looks extensive but I&#39;ve seen several variations and can&#39;t really decide what makes most sense when creating my own playbooks",548a15a5daeaf2060f054c43,,erikaheidi,2014-12-11T22:07:33.196Z,@erikaheidi how idiomatic is the ansible config you've provided for 24pr?  It looks extensive but I've seen several variations and can't really decide what makes most sense when creating my own playbooks,,barisbalic
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""barisbalic"" class=""mention"">@barisbalic</span> i dont understand what you mean with idiomatic :P",548ad094a4ffdbe5614656e7,,barisbalic,2014-12-12T11:25:08.630Z,#NAME?,,erikaheidi
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""erikaheidi"" class=""mention"">@erikaheidi</span> I guess &#39;typical&#39;?",548ad3c972cf31051f6cde86,,erikaheidi,2014-12-12T11:38:49.433Z,@erikaheidi I guess 'typical'?,,barisbalic
24pullrequests/24pullrequests,Ruby,:D,548ae1517c1c0a2f7d19a52e,,,2014-12-12T12:36:33.046Z,:D,,orliesaurus
24pullrequests/24pullrequests,Ruby,just dpeloying the most recent changes to the site,548ae18572cf31051f6cde96,,,2014-12-12T12:37:25.504Z,just dpeloying the most recent changes to the site,,andrew
24pullrequests/24pullrequests,Ruby,:ship: ,548ae18772cf31051f6cde97,,,2014-12-12T12:37:27.339Z,:ship: ,,andrew
24pullrequests/24pullrequests,Ruby,:clap:,548ae1c17c1c0a2f7d19a534,,,2014-12-12T12:38:25.078Z,:clap:,,orliesaurus
24pullrequests/24pullrequests,Ruby,Travis isnt happy,548ae1caa6abd16b7d6be7da,,,2014-12-12T12:38:34.096Z,Travis isnt happy,,orliesaurus
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""orliesaurus"" class=""mention"">@orliesaurus</span> fixed it now :+1: ",548ae51adaeaf2060f054ccf,,orliesaurus,2014-12-12T12:52:42.074Z,@orliesaurus fixed it now :+1: ,,andrew
24pullrequests/24pullrequests,Ruby,:+1:,548aec46a4ffdbe561465956,,,2014-12-12T13:23:18.269Z,:+1:,,orliesaurus
24pullrequests/24pullrequests,Ruby,This is the best initiative of the year,548aec50a6abd16b7d6be8de,,,2014-12-12T13:23:28.476Z,This is the best initiative of the year,,orliesaurus
24pullrequests/24pullrequests,Ruby,Morning :),548af3e87c1c0a2f7d19a6c8,,,2014-12-12T13:55:52.392Z,Morning :),,luanmuniz
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""barisbalic"" class=""mention"">@barisbalic</span> I&#39;m not sure cause it was the first time I did it for a Ruby app, it&#39;s a simplified thing for sure, but it follows the usual strategy of using Roles and including them into the playbook",548b0f147c1c0a2f7d19aacc,,barisbalic,2014-12-12T15:51:48.210Z,"@barisbalic I'm not sure cause it was the first time I did it for a Ruby app, it's a simplified thing for sure, but it follows the usual strategy of using Roles and including them into the playbook",,erikaheidi
24pullrequests/24pullrequests,Ruby,the roles are simplified thou,548b0f1ba6abd16b7d6bed82,,,2014-12-12T15:51:55.561Z,the roles are simplified thou,,erikaheidi
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""erikaheidi"" class=""mention"">@erikaheidi</span> okay cool, just varies from how I do it and was interested in learning",548b0ffddaeaf2060f054d07,,erikaheidi,2014-12-12T15:55:41.062Z,#NAME?,,barisbalic
24pullrequests/24pullrequests,Ruby,"snow incoming --&gt; <a href=""http://recordit.co/waaL4EFfkO"" rel=""nofollow"" target=""_blank"" class=""link"">http://recordit.co/waaL4EFfkO</a>",548b22e4a4ffdbe5614660a6,,,2014-12-12T17:16:20.607Z,snow incoming --> http://recordit.co/waaL4EFfkO,http://recordit.co/waaL4EFfkO,s10wen
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""s10wen"" class=""mention"">@s10wen</span> that looks great!",548b27ff72cf31051f6cdee6,,s10wen,2014-12-12T17:38:07.098Z,@s10wen that looks great!,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> cheers buddy, noticed you just merged it?",548b2945a6abd16b7d6bf137,,andrew,2014-12-12T17:43:33.069Z,#NAME?,,s10wen
24pullrequests/24pullrequests,Ruby,could do with a quick check in IE before going live if you&#39;re interested in IE ;),548b2960a6abd16b7d6bf13a,,,2014-12-12T17:44:00.641Z,could do with a quick check in IE before going live if you're interested in IE ;),,s10wen
24pullrequests/24pullrequests,Ruby,:shipit: ,548b29e272cf31051f6cdee9,,,2014-12-12T17:46:10.050Z,:shipit: ,,andrew
24pullrequests/24pullrequests,Ruby,just deploying to heroku now,548b29e8daeaf2060f054d26,,,2014-12-12T17:46:16.384Z,just deploying to heroku now,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""s10wen"" class=""mention"">@s10wen</span> it&#39;s live!",548b2ad372cf31051f6cdeea,,s10wen,2014-12-12T17:50:11.895Z,@s10wen it's live!,,andrew
24pullrequests/24pullrequests,Ruby,or is it,548b2ae572cf31051f6cdeec,,,2014-12-12T17:50:29.974Z,or is it,,andrew
24pullrequests/24pullrequests,Ruby,nope,548b2af57fcca4334eaaedd3,,,2014-12-12T17:50:45.703Z,nope,,andrew
24pullrequests/24pullrequests,Ruby,whoops,548b2af77fcca4334eaaedd4,,,2014-12-12T17:50:47.092Z,whoops,,andrew
24pullrequests/24pullrequests,Ruby,deploying it properly now±,548b2b05daeaf2060f054d27,,,2014-12-12T17:51:01.132Z,deploying it properly now±,,andrew
24pullrequests/24pullrequests,Ruby,lolz,548b2b577c1c0a2f7d19aea1,,,2014-12-12T17:52:23.005Z,lolz,,s10wen
