,Unnamed: 0,chatroom,group,html,id,issue,mentions,sent,text,urls,username,clean
592,593,test_Typescript,test_Typescript,or use outDir,593,,,2017-01-06 02:12:01,or use outDir,,dtabuenc,machine econnrefused suggest something couldn reach something else network
593,594,test_Typescript,test_Typescript,I would have to know the duplicate identifiers,594,,,2017-01-06 02:12:14,I would have to know the duplicate identifiers,,dtabuenc,hazmeister
594,595,test_Typescript,test_Typescript,it's likely stuff in hisnode_module/@types/*folder conflicting with maybe old-school typings files from typings or tsd,595,,,2017-01-06 02:12:45,it's likely stuff in hisnode_module/@types/*folder conflicting with maybe old-school typings files from typings or tsd,,dtabuenc,try run single device
595,596,test_Typescript,test_Typescript,"That sounds likely, so I should get rid of one or the other?",596,,,2017-01-06 02:13:22,"That sounds likely, so I should get rid of one or the other?",,bherila,ratkod parallel framework work ios
596,597,test_Typescript,test_Typescript,"Also, should the d.ts files be included in the project?",597,,,2017-01-06 02:13:29,"Also, should the d.ts files be included in the project?",,bherila,make work two ios devices
597,598,test_Typescript,test_Typescript,you should get rid of the typings/tsd installed ones if they have that,598,,,2017-01-06 02:14:19,you should get rid of the typings/tsd installed ones if they have that,,dtabuenc,probably problems sign webdriver
598,599,test_Typescript,test_Typescript,andnpm installthe equivalent,599,,,2017-01-06 02:14:29,andnpm installthe equivalent,,dtabuenc,mobileelement maketextlocartord mobileelement uiselectorvaluefull name
599,600,test_Typescript,test_Typescript,e.gnpm install @types/jquery --save-dev,600,,,2017-01-06 02:14:39,e.gnpm install @types/jquery --save-dev,,dtabuenc,try type full name use get exception
600,601,test_Typescript,test_Typescript,all definitely typed typings files are available as npm packages,601,,,2017-01-06 02:14:58,all definitely typed typings files are available as npm packages,,dtabuenc,exception thread main locator strategy ios uiautomation support
601,602,test_Typescript,test_Typescript,and that's the prefered way going forward for third-party global typings,602,,,2017-01-06 02:15:09,and that's the prefered way going forward for third-party global typings,,dtabuenc,ratkod parallel framework work ios
602,603,test_Typescript,test_Typescript,you should include d.ts files in the project yes,603,,,2017-01-06 02:15:37,you should include d.ts files in the project yes,,dtabuenc,make work two ios devices
603,604,test_Typescript,test_Typescript,you don't need to include any that are installed with npm in@typesthough,604,,,2017-01-06 02:15:45,you don't need to include any that are installed with npm in@typesthough,,dtabuenc,probably problems sign webdriver
604,605,test_Typescript,test_Typescript,Got it,605,,,2017-01-06 02:15:52,Got it,,bherila,able run appium test ios real device appium version xcode anything install able run appium ios simulator instal brew install carthage
605,606,test_Typescript,test_Typescript,ususally people will have 1 or 2 custom ones,606,,,2017-01-06 02:15:54,ususally people will have 1 or 2 custom ones,,dtabuenc,able run appium test ios real device appium version xcode anything install able run appium ios simulator instal brew install carthage
606,607,test_Typescript,test_Typescript,that are included globally,607,,,2017-01-06 02:15:57,that are included globally,,dtabuenc,work reactnative app try scroll specify section page get scroll happen anyone ideas make scroll happen
607,608,test_Typescript,test_Typescript,for custom typings you may want to add,608,,,2017-01-06 02:16:16,for custom typings you may want to add,,dtabuenc,scroll
608,609,test_Typescript,test_Typescript,or if a particular project has a stand-alone typings file they publish outside of definitely typed (more rare),609,,,2017-01-06 02:16:38,or if a particular project has a stand-alone typings file they publish outside of definitely typed (more rare),,dtabuenc,appium log say scroll
609,610,test_Typescript,test_Typescript,most projects will either include d.ts file in the standard npm package (e.g. like angular2 for example) or they will have third-party typings you can install using@types/package-name,610,,,2017-01-06 02:17:10,most projects will either include d.ts file in the standard npm package (e.g. like angular2 for example) or they will have third-party typings you can install using@types/package-name,,dtabuenc,work webdriverio framework use appium thing see appium log
610,611,test_Typescript,test_Typescript,"it's rare to have a project just have their own random d.ts file you donwload and install, although there are a few cases out there",611,,,2017-01-06 02:17:33,"it's rare to have a project just have their own random d.ts file you donwload and install, although there are a few cases out there",,dtabuenc,
611,612,test_Typescript,test_Typescript,sometimes for client-side external libraries,612,,,2017-01-06 02:17:53,sometimes for client-side external libraries,,bherila,response code
612,613,test_Typescript,test_Typescript,"///<reference path=""../../typings/tsd.d.ts"" />is a line into node_modules needed for@types?",613,,,2017-01-06 02:18:05,"///<reference path=""../../typings/tsd.d.ts"" />is a line into node_modules needed for@types?",,bherila,apparently http protocal issue mean implement
613,614,test_Typescript,test_Typescript,no you should get rid of that,614,,,2017-01-06 02:18:15,no you should get rid of that,,dtabuenc,look
614,615,test_Typescript,test_Typescript,okies I am going to do my refactoring now :),615,,,2017-01-06 02:18:26,okies I am going to do my refactoring now :),,bherila,cos scroll
615,616,test_Typescript,test_Typescript,and delete everything in typings folderafter installing the equivalent package with npm,616,,,2017-01-06 02:18:29,and delete everything in typings folderafter installing the equivalent package with npm,,dtabuenc,shud use swipe
616,617,test_Typescript,test_Typescript,"Thank you so much, I really appreciate the help",617,,,2017-01-06 02:18:32,"Thank you so much, I really appreciate the help",,bherila,try
617,618,test_Typescript,test_Typescript,tsd and typings are deprecated tools,618,,,2017-01-06 02:18:44,tsd and typings are deprecated tools,,dtabuenc,hello allim trouble try scale appium test interest hear people run multiple appium servers run test initial idea run appium docker cloud machine android didnt work since able run arm cloud slow need ios didnt come anything handle multiple machinesdevices pay solution like anyone solve another way share
618,619,test_Typescript,test_Typescript,These kind of errors are extremely difficult to figure out on stackoverflow and github,619,,,2017-01-06 02:18:44,These kind of errors are extremely difficult to figure out on stackoverflow and github,,bherila,try
619,620,test_Typescript,test_Typescript,npm is the preferred way to get typings,620,,,2017-01-06 02:18:49,npm is the preferred way to get typings,,dtabuenc,look good seem solve issue run test across multiple different devices goal actually speed test execution parallelize execution test suite across multiple appium servers
620,621,test_Typescript,test_Typescript,--traceResolutionis a great tool in tsc,621,,,2017-01-06 02:19:04,--traceResolutionis a great tool in tsc,,dtabuenc,jbehave test use appium take near hours complete much btw look reasonable guy appium test hours
621,622,test_Typescript,test_Typescript,to figure out where typescript is looking for modules,622,,,2017-01-06 02:19:12,to figure out where typescript is looking for modules,,dtabuenc,file appium support issue ios upgrade xcuitestdriver test runtime double
622,623,test_Typescript,test_Typescript,if you getTS2307errors,623,,,2017-01-06 02:19:33,if you getTS2307errors,,dtabuenc,around test take almost hours ios test hoursaligns along line
623,624,test_Typescript,test_Typescript,ahh that is useful,624,,,2017-01-06 02:24:56,ahh that is useful,,bherila,android much faster though
624,625,test_Typescript,test_Typescript,[<-CODE->] it is looking inside node_modules but notnode_modules/@types/,625,,,2017-01-06 02:31:46,[<-CODE->] it is looking inside node_modules but notnode_modules/@types/,,bherila,earlier android use hella slow
625,626,test_Typescript,test_Typescript,I found: [<-ISSUE->],626,,,2017-01-06 02:34:48,I found: [<-ISSUE->],,bherila,dont know solution ios multiple machine limitation guess
626,627,test_Typescript,test_Typescript,"but I am using ""node"" module resolution",627,,,2017-01-06 02:34:56,"but I am using ""node"" module resolution",,bherila,hardikd input
627,628,test_Typescript,test_Typescript,^ that was fixed by upgrading totypescript@2.0,628,,,2017-01-06 02:50:18,^ that was fixed by upgrading totypescript@2.0,,bherila,
628,629,test_Typescript,test_Typescript,ahh yeah@types/was introduced in 2.0+,629,,,2017-01-06 02:50:56,ahh yeah@types/was introduced in 2.0+,,dtabuenc,add
629,630,test_Typescript,test_Typescript,so maybe your friend was on 2.0 and that's why he was getting all those conflicting duplicate definitions,630,,,2017-01-06 02:51:09,so maybe your friend was on 2.0 and that's why he was getting all those conflicting duplicate definitions,,dtabuenc,hello allim trouble try scale appium test interest hear people run multiple appium servers run test initial idea run appium docker cloud machine android didnt work since able run arm cloud slow need ios didnt come anything handle multiple machinesdevices pay solution like anyone solve another way share
630,631,test_Typescript,test_Typescript,that makes sense!,631,,,2017-01-06 02:55:43,that makes sense!,,bherila,try
631,632,test_Typescript,test_Typescript,Hi Guys.,632,,,2017-01-09 15:35:29,Hi Guys.,,asolopovas,look good seem solve issue run test across multiple different devices goal actually speed test execution parallelize execution test suite across multiple appium servers
632,633,test_Typescript,test_Typescript,Has anyone tried building Vue.plugin using typescript class?,633,,,2017-01-09 15:35:58,Has anyone tried building Vue.plugin using typescript class?,,asolopovas,jbehave test use appium take near hours complete much btw look reasonable guy appium test hours
633,634,test_Typescript,test_Typescript,I am trying to get install method triggered but having no luck in doing that. If someone tried please let me know,634,,,2017-01-09 15:37:43,I am trying to get install method triggered but having no luck in doing that. If someone tried please let me know,,asolopovas,file appium support issue ios upgrade xcuitestdriver test runtime double
634,635,test_Typescript,test_Typescript,That link would be a lot shorter if they used Unix style line endings,635,,,2017-01-09 18:42:21,That link would be a lot shorter if they used Unix style line endings,,sharwell,around test take almost hours ios test hoursaligns along line
635,636,test_Typescript,test_Typescript,"(not something that's configurable, just something I noticed and found interesting)",636,,,2017-01-09 18:43:24,"(not something that's configurable, just something I noticed and found interesting)",,sharwell,android much faster though
636,637,test_Typescript,test_Typescript,More curious: [<-LINK->],637,,,2017-01-09 18:47:52,More curious: [<-LINK->],,sharwell,earlier android use hella slow
637,638,test_Typescript,test_Typescript,Or this one,638,,,2017-01-09 18:49:55,Or this one,,sharwell,dont know solution ios multiple machine limitation guess
638,639,test_Typescript,test_Typescript,[<-LINK->],639,,,2017-01-09 18:49:57,[<-LINK->],,sharwell,hardikd input
639,640,test_Typescript,test_Typescript,"Hi, I am a beginner to typescript, and have some simple question. If I have some js library file, then how can I use it in a ts file?",640,,,2017-01-10 09:59:41,"Hi, I am a beginner to typescript, and have some simple question. If I have some js library file, then how can I use it in a ts file?",,rajdeep26,
640,641,test_Typescript,test_Typescript,rajdeep26: [<-LINK->],641,,,2017-01-10 10:00:32,rajdeep26: [<-LINK->],,HendrikRoth,add
641,642,test_Typescript,test_Typescript,Thanks@HendrikRoth. I'll go through it,642,,,2017-01-10 10:01:42,Thanks@HendrikRoth. I'll go through it,,rajdeep26,hello everyone new appium like know limitations issue automate ios app make swift
642,643,test_Typescript,test_Typescript,"rajdeep26: /// <reference path=""pathtofile.ts"" />",643,,,2017-01-10 10:02:14,"rajdeep26: /// <reference path=""pathtofile.ts"" />",,HendrikRoth,try get appium software appium doctor give follow appiumdoctor diagnostic start info appiumdoctor xcode instal applications detect mac version swvers output
643,644,test_Typescript,test_Typescript,Can you give some example?,644,,,2017-01-10 10:04:09,Can you give some example?,,rajdeep26,appium version ara
644,645,test_Typescript,test_Typescript,Lets say i have a simple js file which has only 1 function like this: [<-CODE->] How can i use this function in a ts file?,645,,,2017-01-10 10:06:15,Lets say i have a simple js file which has only 1 function like this: [<-CODE->] How can i use this function in a ts file?,,rajdeep26,xcode version use
645,646,test_Typescript,test_Typescript,does the library have typescript definitions?,646,,,2017-01-10 10:06:59,does the library have typescript definitions?,,echeese,
646,647,test_Typescript,test_Typescript,[<-CODE->],647,,,2017-01-10 10:07:40,[<-CODE->],,HendrikRoth,need use appium
647,648,test_Typescript,test_Typescript,Not sure if it works but have you triedimport './that_file.js';?,648,,,2017-01-10 10:09:21,Not sure if it works but have you triedimport './that_file.js';?,,con-ssc,
648,649,test_Typescript,test_Typescript,actually we want to start using typescript for one of our project and were wondering that there will be many a times where we might come across a library which doesnt have any type deifinitions and its just a normal js file. So how should we proceed in this scenario?,649,,,2017-01-10 10:09:34,actually we want to start using typescript for one of our project and were wondering that there will be many a times where we might come across a library which doesnt have any type deifinitions and its just a normal js file. So how should we proceed in this scenario?,,rajdeep26,dont see appium bitbucket account
649,650,test_Typescript,test_Typescript,Usually it is hard to import anything that doesn't has an export,650,,,2017-01-10 10:09:49,Usually it is hard to import anything that doesn't has an export,,con-ssc,appium install via terminal desktop app still
650,651,test_Typescript,test_Typescript,So how to use such files?,651,,,2017-01-10 10:10:04,So how to use such files?,,rajdeep26,theres dmg appium something guy work
651,652,test_Typescript,test_Typescript,"well, mayberequireworks here",652,,,2017-01-10 10:10:26,"well, mayberequireworks here",,con-ssc,
652,653,test_Typescript,test_Typescript,rajdeep26: i would suggest you to use d.ts files,653,,,2017-01-10 10:10:33,rajdeep26: i would suggest you to use d.ts files,,HendrikRoth,install via command line
653,654,test_Typescript,test_Typescript,"better for ""porting"" an existing project",654,,,2017-01-10 10:10:49,"better for ""porting"" an existing project",,HendrikRoth,
654,655,test_Typescript,test_Typescript,what if the d.ts file doesnt exist for some 3rd party library? I wil have to create a d.ts for it inorder to use it?,655,,,2017-01-10 10:11:30,what if the d.ts file doesnt exist for some 3rd party library? I wil have to create a d.ts for it inorder to use it?,,rajdeep26,cbiermannimvu appium support sierra
655,656,test_Typescript,test_Typescript,yes create a dummy d.ts file,656,,,2017-01-10 10:11:47,yes create a dummy d.ts file,,HendrikRoth,sierra
656,657,test_Typescript,test_Typescript,dummy?,657,,,2017-01-10 10:12:08,dummy?,,rajdeep26,downgrade mac
657,658,test_Typescript,test_Typescript,what do you mean by dummy d.ts file?,658,,,2017-01-10 10:12:18,what do you mean by dummy d.ts file?,,rajdeep26,appium work sierra
658,659,test_Typescript,test_Typescript,creating an empty d.ts works?,659,,,2017-01-10 10:12:51,creating an empty d.ts works?,,rajdeep26,think hardik say appium doesnt work sierra
659,660,test_Typescript,test_Typescript,rajdeep26: do you have a specific 3rd party lib you want to use?,660,,,2017-01-10 10:12:55,rajdeep26: do you have a specific 3rd party lib you want to use?,,con-ssc,wont work xcode apple remove old instrumentation drive shouldnt work want use appium roll back mac roll back older version xcode xcode pre wont able test ios
660,661,test_Typescript,test_Typescript,rajdeep26: name the library pls,661,,,2017-01-10 10:13:32,rajdeep26: name the library pls,,am0nshi,get
661,662,test_Typescript,test_Typescript,coz even peerJS which i plan to use have dts files,662,,,2017-01-10 10:13:45,coz even peerJS which i plan to use have dts files,,am0nshi,edgeman see folks complain work sierra
662,663,test_Typescript,test_Typescript,How about this? [<-LINK->],663,,,2017-01-10 10:15:09,How about this? [<-LINK->],,rajdeep26,hence hesitant upgrade
663,664,test_Typescript,test_Typescript,BTW I just wanted to know this before we jump into using typescript,664,,,2017-01-10 10:15:40,BTW I just wanted to know this before we jump into using typescript,,rajdeep26,upgrade cap sierra brand new machine
664,665,test_Typescript,test_Typescript,You could create a definition that sets the root class or whatever as :any,665,,,2017-01-10 10:16:58,You could create a definition that sets the root class or whatever as :any,,echeese,guy possible automate application write swift use appium ive tell appium interact objective apps
665,666,test_Typescript,test_Typescript,"you won't get type safety, obviously",666,,,2017-01-10 10:18:03,"you won't get type safety, obviously",,echeese,automate swift apps sure swift specific
666,667,test_Typescript,test_Typescript,thats fine,667,,,2017-01-10 10:18:21,thats fine,,rajdeep26,aniket thank answer
667,668,test_Typescript,test_Typescript,For some things we are willing to ignore the type checks for now,668,,,2017-01-10 10:18:44,For some things we are willing to ignore the type checks for now,,rajdeep26,think doesnt matter language use write app either way appium require anythin implement app automation work unlike frameworks
668,669,test_Typescript,test_Typescript,in that case you'd probably want something likedeclare var CitrusPay: any,669,,,2017-01-10 10:19:50,in that case you'd probably want something likedeclare var CitrusPay: any,,echeese,appium use apple test framework xcuitest
669,670,test_Typescript,test_Typescript,echeese: Thanks. Understood,670,,,2017-01-10 10:20:22,echeese: Thanks. Understood,,rajdeep26,ratkod possible run test ios compatibel xcode
670,671,test_Typescript,test_Typescript,BTW how do i use it in my code after creating d.ts file?,671,,,2017-01-10 10:21:00,BTW how do i use it in my code after creating d.ts file?,,rajdeep26,mkulava indeed capability automationname xcuitest
671,672,test_Typescript,test_Typescript,Cant import anything from it,672,,,2017-01-10 10:21:08,Cant import anything from it,,rajdeep26,hazmeister great news thank
672,673,test_Typescript,test_Typescript,I think i understood what I need to do. Just referred this d.ts file for jquery [<-LINK->],673,,,2017-01-10 10:31:04,I think i understood what I need to do. Just referred this d.ts file for jquery [<-LINK->],,rajdeep26,yes confirm complicate setup
673,674,test_Typescript,test_Typescript,Thanks guys,674,,,2017-01-10 10:31:10,Thanks guys,,rajdeep26,complicate
674,675,test_Typescript,test_Typescript,would it be possibe withtscto get the AST output of a javascript file? And would it be possible to generate a simple d.ts from that AST ?,675,,,2017-01-10 10:40:56,would it be possibe withtscto get the AST output of a javascript file? And would it be possible to generate a simple d.ts from that AST ?,,con-ssc,
675,676,test_Typescript,test_Typescript,"I am using the following TSConfig; [<-CODE->] In my .ts files, where ever I have a comment on the last line, the JS output is broken. E.g. [<-CODE->] Is this a known TS bug?",676,,,2017-01-10 11:51:57,"I am using the following TSConfig; [<-CODE->] In my .ts files, where ever I have a comment on the last line, the JS output is broken. E.g. [<-CODE->] Is this a known TS bug?",,itsphil,anyone update new itunes suspicion break appium ability talk safari real devices
676,677,test_Typescript,test_Typescript,"[<-CODE->] does resolve it, but doesn't seem right that it should break on false.",677,,,2017-01-10 11:53:46,"[<-CODE->] does resolve it, but doesn't seem right that it should break on false.",,itsphil,havent knock door
677,678,test_Typescript,test_Typescript,TS file in question [<-CODE->],678,,,2017-01-10 11:54:25,TS file in question [<-CODE->],,itsphil,guy anyone know solution many instance service already run error
678,679,test_Typescript,test_Typescript,Version 2.1.4,679,,,2017-01-10 11:57:37,Version 2.1.4,,itsphil,happen time even test need reboot test device
679,680,test_Typescript,test_Typescript,[<-CODE->] What is the type of _cachedRights?,680,,,2017-01-10 17:32:08,[<-CODE->] What is the type of _cachedRights?,,TheeRFG,pain ass time
680,681,test_Typescript,test_Typescript,My json is [<-CODE->],681,,,2017-01-10 17:34:36,My json is [<-CODE->],,TheeRFG,nobody use appium actually unusable bug things work
681,682,test_Typescript,test_Typescript,so I thought it would be _cachedRights: boolean[]But perhaps this is not the case?,682,,,2017-01-10 17:34:51,so I thought it would be _cachedRights: boolean[]But perhaps this is not the case?,,TheeRFG,trouble appium xcode ios instal new ios driver xcuitest try get test run ipad air simulator really ios simulator simulator pop new webdriveragent appear start app launch try close immediately ive try almost everything sort loss post detail momentarily build app appium log anyone help though appreciate
682,683,test_Typescript,test_Typescript,types is weird,683,,,2017-01-10 18:37:51,types is weird,,dtabuenc,icanlaunch app simulator within xcode strange wonder conflict incorrect setup new automation drivers
683,684,test_Typescript,test_Typescript,why do you do that?,684,,,2017-01-10 18:37:54,why do you do that?,,dtabuenc,capitan
684,685,test_Typescript,test_Typescript,What'stypes/*??,685,,,2017-01-10 18:38:09,What'stypes/*??,,dtabuenc,capitan
685,686,test_Typescript,test_Typescript,you should link to a specific d.ts file,686,,,2017-01-10 18:39:21,you should link to a specific d.ts file,,dtabuenc,mmcintyre log help try assist ready
686,687,test_Typescript,test_Typescript,it should be probably pointing totypes/index.d.ts,687,,,2017-01-10 18:39:55,it should be probably pointing totypes/index.d.ts,,dtabuenc,
687,688,test_Typescript,test_Typescript,if you have one,688,,,2017-01-10 18:40:06,if you have one,,dtabuenc,thx
688,689,test_Typescript,test_Typescript,basically types should point to the d.ts file of what main is pointing to,689,,,2017-01-10 18:40:28,basically types should point to the d.ts file of what main is pointing to,,dtabuenc,give one min
689,690,test_Typescript,test_Typescript,scippio: it's better if you don't keep a seaparate types/ folder,690,,,2017-01-10 18:45:04,scippio: it's better if you don't keep a seaparate types/ folder,,dtabuenc,edgeman
690,691,test_Typescript,test_Typescript,and just output d.ts files side-by-side,691,,,2017-01-10 18:45:11,and just output d.ts files side-by-side,,dtabuenc,send log avoid clutter channel share solution get work
691,692,test_Typescript,test_Typescript,so there are both alib/index.jsand alib/lindex.d.tsalong side it,692,,,2017-01-10 18:45:38,so there are both alib/index.jsand alib/lindex.d.tsalong side it,,dtabuenc,mmcintyre
692,693,test_Typescript,test_Typescript,"then you don't really even need the""types"":field in your package.json",693,,,2017-01-10 18:45:56,"then you don't really even need the""types"":field in your package.json",,dtabuenc,see help
693,694,test_Typescript,test_Typescript,"Hi, I wanted to use TS'sHarnessAPIs to better verify the correctness of my typings forramda.js, but had trouble importing them since it doesn't export its namespace. Has anyone used these before?",694,,,2017-01-12 06:32:45,"Hi, I wanted to use TS'sHarnessAPIs to better verify the correctness of my typings forramda.js, but had trouble importing them since it doesn't export its namespace. Has anyone used these before?",,tycho01,
694,695,test_Typescript,test_Typescript,"(hi@ShadowManu:D, please consider pulling my tests/documentation to your pug pr! :P)",695,,,2017-01-12 06:34:18,"(hi@ShadowManu:D, please consider pulling my tests/documentation to your pug pr! :P)",,tycho01,case sleep help
695,696,test_Typescript,test_Typescript,"never heard of harness, what is that?",696,,,2017-01-12 08:07:21,"never heard of harness, what is that?",,con-ssc,anyone know step take launch website safari ios devices download safari extension
696,697,test_Typescript,test_Typescript,TypeScript uses it to test compilation output for different use-cases to prevent regressions.,697,,,2017-01-12 08:08:50,TypeScript uses it to test compilation output for different use-cases to prevent regressions.,,tycho01,package demosimport class test
697,698,test_Typescript,test_Typescript,"domoritz: My guess forts.TypeFlags.Anonymousthat now onlyts.ObjectFlags.Anonymousis possible, but I'm only guessing",698,,,2017-01-12 08:11:17,"domoritz: My guess forts.TypeFlags.Anonymousthat now onlyts.ObjectFlags.Anonymousis possible, but I'm only guessing",,con-ssc,test native ios app web application ios
698,699,test_Typescript,test_Typescript,ts.NodeFlags.Abstractseems to be only available asts.ModifierFlags.Abstract,699,,,2017-01-12 08:13:13,ts.NodeFlags.Abstractseems to be only available asts.ModifierFlags.Abstract,,con-ssc,doesnt seem work
699,700,test_Typescript,test_Typescript,Since I have no Idea what your ts to json compiler does it is hard to help you out :),700,,,2017-01-12 08:13:38,Since I have no Idea what your ts to json compiler does it is hard to help you out :),,con-ssc,web app
700,701,test_Typescript,test_Typescript,tuple is also now in object,701,,,2017-01-12 08:14:42,tuple is also now in object,,con-ssc,
701,702,test_Typescript,test_Typescript,and reference also,702,,,2017-01-12 08:14:56,and reference also,,con-ssc,work appium ios version
702,703,test_Typescript,test_Typescript,just a reminder@domoritzadd more documentation to your lib code ;),703,,,2017-01-12 08:17:24,just a reminder@domoritzadd more documentation to your lib code ;),,con-ssc,webdriver driver new safaridriver
703,704,test_Typescript,test_Typescript,"con-ssc: : json-schema does... schemas for json. his lib would allow reusing TS's compile-time sanity checks during run-time (i.e. on JSON data coming in over the wire), which is pretty cool. :)",704,,,2017-01-12 10:05:43,"con-ssc: : json-schema does... schemas for json. his lib would allow reusing TS's compile-time sanity checks during run-time (i.e. on JSON data coming in over the wire), which is pretty cool. :)",,tycho01,still input script
704,705,test_Typescript,test_Typescript,"@scippio bluebird? why not stick with vanilla promises?@jacobus-brogly I love some functions like mapSeries, all .... etc. ... I copy d.ts file and import ""bluebird"" as Promise ...",705,,scippio,2017-01-12 12:46:41,"@scippio bluebird? why not stick with vanilla promises?@jacobus-brogly I love some functions like mapSeries, all .... etc. ... I copy d.ts file and import ""bluebird"" as Promise ...",,scippio,example link post
705,706,test_Typescript,test_Typescript,"Hello guys, could you suggest some typescript tutorial, fresh one, where I can learn ts deep :) Tutorial at site doesn't deep enough. The best would be example transferring to ts.",706,,,2017-01-12 13:39:44,"Hello guys, could you suggest some typescript tutorial, fresh one, where I can learn ts deep :) Tutorial at site doesn't deep enough. The best would be example transferring to ts.",,CubaSAN,real device input udid change ios version
706,707,test_Typescript,test_Typescript,CubaSAN: [<-LINK->],707,,,2017-01-12 13:46:31,CubaSAN: [<-LINK->],,con-ssc,code yes theres setup process different instructions list link provide read everything need know
707,708,test_Typescript,test_Typescript,Anyone know how to extend map so as to provide your own strong typed version,708,,,2017-01-14 02:14:32,Anyone know how to extend map so as to provide your own strong typed version,,SamD,anyone issue latest intelij javatestngcucumber keep get test find clean project setup
708,709,test_Typescript,test_Typescript,HeyI have the following type and i'm looking for a more elegant way to declare it (an interface maube) [<-CODE->],709,,,2017-01-14 02:14:39,HeyI have the following type and i'm looking for a more elegant way to declare it (an interface maube) [<-CODE->],,Bnaya,create new local repo recloned opeend intelij work
709,710,test_Typescript,test_Typescript,"SamD: Map is a generic, so you can do: [<-CODE->]",710,,,2017-01-14 02:15:36,"SamD: Map is a generic, so you can do: [<-CODE->]",,Bnaya,try
710,711,test_Typescript,test_Typescript,That's not a type though,711,,,2017-01-14 02:15:56,That's not a type though,,SamD,tryin run appium device
711,712,test_Typescript,test_Typescript,I want to define my own type for usage throughout,712,,,2017-01-14 02:16:20,I want to define my own type for usage throughout,,SamD,different
712,713,test_Typescript,test_Typescript,"type myMap = Map<string, number>; ?",713,,,2017-01-14 02:16:44,"type myMap = Map<string, number>; ?",,Bnaya,think must ssign specific usb per container
713,714,test_Typescript,test_Typescript,"So interface x implements Map<string, sometype> for example",714,,,2017-01-14 02:17:45,"So interface x implements Map<string, sometype> for example",,SamD,container doesnt grab
714,715,test_Typescript,test_Typescript,Oh u don't need to extend/implement ?,715,,,2017-01-14 02:18:16,Oh u don't need to extend/implement ?,,SamD,docker image use
715,716,test_Typescript,test_Typescript,what is your usecase?,716,,,2017-01-14 02:18:39,what is your usecase?,,Bnaya,didnt find name appiumbaseproject
716,717,test_Typescript,test_Typescript,"OK I'm a bit new to type script, I'll try it out thanks",717,,,2017-01-14 02:18:55,"OK I'm a bit new to type script, I'll try it out thanks",,SamD,get
717,718,test_Typescript,test_Typescript,[<-CODE->],718,,,2017-01-14 02:19:46,[<-CODE->],,Bnaya,start instance
718,719,test_Typescript,test_Typescript,I want to define a type such as that which can be used a parameter across various methods so I want the types to the map to be specific,719,,,2017-01-14 02:19:50,I want to define a type such as that which can be used a parameter across various methods so I want the types to the map to be specific,,SamD,
719,720,test_Typescript,test_Typescript,I had an error when I tried that,720,,,2017-01-14 02:20:11,I had an error when I tried that,,SamD,hello every one one help issue
720,721,test_Typescript,test_Typescript,U can't extend,721,,,2017-01-14 02:20:19,U can't extend,,SamD,android application crash moment run testng use appium
721,722,test_Typescript,test_Typescript,js error or type check error?,722,,,2017-01-14 02:20:48,js error or type check error?,,Bnaya,hello send login password write password field
722,723,test_Typescript,test_Typescript,"Can't remember the exact error, was giving me a problem creating a new instance",723,,,2017-01-14 02:21:07,"Can't remember the exact error, was giving me a problem creating a new instance",,SamD,
723,724,test_Typescript,test_Typescript,Type,724,,,2017-01-14 02:21:14,Type,,SamD,
724,725,test_Typescript,test_Typescript,I figured it would have been simple like you were sayimg,725,,,2017-01-14 02:22:01,I figured it would have been simple like you were sayimg,,SamD,selenium conference early bird ticket sale
725,726,test_Typescript,test_Typescript,But whatever I tried cmae up with an error,726,,,2017-01-14 02:22:21,But whatever I tried cmae up with an error,,SamD,anyone know reason maven build failure initialize
726,727,test_Typescript,test_Typescript,Came,727,,,2017-01-14 02:22:25,Came,,SamD,declare appiumdriver driver
727,728,test_Typescript,test_Typescript,"Oh actually I didn't define the type first like your example, I'll try that thanks",728,,,2017-01-14 02:23:17,"Oh actually I didn't define the type first like your example, I'll try that thanks",,SamD,anyone familiar selenium grid
728,729,test_Typescript,test_Typescript,Oh that is not related to the interface so nevermind,729,,,2017-01-14 02:23:57,Oh that is not related to the interface so nevermind,,SamD,whats
729,730,test_Typescript,test_Typescript,[<-LINK->],730,,,2017-01-14 02:25:17,[<-LINK->],,Bnaya,selenium grid plugin instal jenkins machine unix nod machine unix machine windows start node machine unix start node machine windows something happen even acces urlgridconsole
730,731,test_Typescript,test_Typescript,Thanks I'll take a look when I get back to my comp on my phone now,731,,,2017-01-14 02:27:05,Thanks I'll take a look when I get back to my comp on my phone now,,SamD,log see grid server machine start windows node machine
731,732,test_Typescript,test_Typescript,Issymbol.getJsDocTags()supposed to also returnJSDocTypeTag?,732,,,2017-01-15 05:23:57,Issymbol.getJsDocTags()supposed to also returnJSDocTypeTag?,,domoritz,channel stop
732,733,test_Typescript,test_Typescript,con-ssc: What schema does ms flow use?,733,,,2017-01-15 05:25:41,con-ssc: What schema does ms flow use?,,domoritz,node log
